reservation_id,full_name,email,domain_email,reservation_date,payment_date,start_date,end_date,total_price,currency,provider,payment_status
371,Dalimin Pradana,daliminpradana@yahoo.com,yahoo.com,2018-02-19 13:01:47.562,2018-02-22 18:14:18.947975,2018-02-23 14:31:12.097,2018-02-26 22:27:09.836,7000000.0,IDR,Ovo,Success
372,Simon Wacana,simonwacana@hotmail.com,hotmail.com,2018-05-01 20:26:20.625,Tidak Ada Data,2018-05-28 17:52:10.698,2018-06-04 10:00:05.209,9000000.0,IDR,Ovo,Waiting
373,Sidiq Hutasoit,sidiqhutasoit@hotmail.com,hotmail.com,2022-02-10 19:53:49.115,2022-02-13 08:37:23.657387,2022-02-23 04:39:27.984,2022-02-28 19:51:36.083,13000000.0,IDR,BSI,Success
374,Enteng Rajata,entengrajata@gmail.com,gmail.com,2017-11-03 22:54:31.391,2017-11-06 20:20:43.685437,2017-11-29 22:41:25.086,2017-11-30 19:36:04.228,7000000.0,IDR,Ovo,Success
375,Victoria Kusmawati,victoriakusmawati@gmail.com,gmail.com,2020-02-08 23:46:45.747,Tidak Ada Data,2020-03-05 05:08:17.570,2020-03-19 04:08:08.332,5000000.0,IDR,BRI,Failed
376,Tirtayasa Iswahyudi,tirtayasaiswahyudi@hotmail.com,hotmail.com,2015-07-15 05:52:11.951,Tidak Ada Data,2015-08-12 03:03:07.843,2015-08-18 12:28:44.334,15000000.0,IDR,BSI,Waiting
381,Bahuwirya Sitompul,bahuwiryasitompul@yahoo.com,yahoo.com,2021-08-09 20:00:16.603,2021-08-16 05:42:28.857338,2021-08-17 21:38:25.669,2021-08-22 13:32:06.920,3000000.0,IDR,Ovo,Success
382,Harto Melani,hartomelani@hotmail.com,hotmail.com,2017-08-06 04:15:25.172,2017-08-20 11:59:29.038824,2017-08-30 18:07:23.957,2017-09-01 02:08:37.923,5000000.0,IDR,BNI,Success
383,Balamantri Sirait,balamantrisirait@yahoo.com,yahoo.com,2022-01-07 08:45:35.562,Tidak Ada Data,2022-01-15 17:13:26.608,2022-01-26 18:39:01.200,1000000.0,IDR,BSI,Failed
394,Betania Fujiati,betaniafujiati@gmail.com,gmail.com,2016-08-07 16:51:12.479,2016-08-25 09:28:02.575963,2016-09-02 14:04:00.621,2016-09-06 13:03:48.243,15000000.0,IDR,Ovo,Success
384,Catur Maryadi,caturmaryadi@yahoo.com,yahoo.com,2023-07-04 00:32:43.303,Tidak Ada Data,2023-08-03 04:00:49.376,2023-08-15 02:53:20.540,3000000.0,IDR,Permata,Failed
385,Galang Astuti,galangastuti@gmail.com,gmail.com,2016-02-01 06:50:14.585,2016-02-07 08:10:53.678703,2016-02-11 15:08:17.312,2016-02-23 07:52:44.039,13000000.0,IDR,Ovo,Success
386,Karsa Nasyidah,karsanasyidah@gmail.com,gmail.com,2015-03-14 22:29:48.794,2015-03-31 01:01:56.088207,2015-04-11 23:26:17.388,2015-04-17 06:11:03.842,1000000.0,IDR,BNI,Success
387,Winda Winarno,windawinarno@yahoo.com,yahoo.com,2017-11-14 23:49:45.890,2017-11-15 03:09:31.679482,2017-11-16 05:46:19.977,2017-11-24 19:56:49.692,1000000.0,IDR,BCA,Success
388,Ganjaran Siregar,ganjaransiregar@gmail.com,gmail.com,2018-05-24 14:45:32.810,2018-06-11 03:46:04.923882,2018-06-14 22:27:41.324,2018-06-16 09:33:17.857,3000000.0,IDR,Dana,Success
389,Jono Santoso,jonosantoso@hotmail.com,hotmail.com,2020-04-18 18:15:29.563,Tidak Ada Data,2020-05-07 08:32:38.700,2020-05-21 22:03:19.296,15000000.0,IDR,Ovo,Waiting
391,Kezia Utami,keziautami@hotmail.com,hotmail.com,2023-03-28 10:41:09.241,2023-04-04 20:22:56.788619,2023-04-06 04:45:28.230,2023-04-12 15:57:24.733,15000000.0,IDR,BCA,Success
392,Ivan Jailani,ivanjailani@hotmail.com,hotmail.com,2017-09-26 11:50:37.461,Tidak Ada Data,2017-10-03 00:43:08.511,2017-10-16 19:21:03.842,15000000.0,IDR,BRI,Failed
395,Oni Gunawan,onigunawan@yahoo.com,yahoo.com,2018-11-28 08:34:56.863,2018-11-30 17:38:44.023934,2018-11-30 22:50:16.828,2018-12-14 20:52:12.611,9000000.0,IDR,BSI,Success
396,Cawisono Budiman,cawisonobudiman@gmail.com,gmail.com,2021-03-16 16:46:20.854,Tidak Ada Data,2021-03-18 08:22:51.726,2021-03-21 08:03:21.100,15000000.0,IDR,BCA,Failed
397,Mursita Prastuti,mursitaprastuti@yahoo.com,yahoo.com,2018-08-01 23:40:55.197,2018-08-05 09:22:05.983116,2018-08-27 12:44:56.532,2018-09-01 19:05:38.807,5000000.0,IDR,Permata,Success
398,Baktianto Anggriawan,baktiantoanggriawan@yahoo.com,yahoo.com,2022-03-29 04:38:14.964,Tidak Ada Data,2022-04-19 12:35:51.127,2022-04-21 03:06:16.519,15000000.0,IDR,Mandiri,Failed
399,Najam Sitompul,najamsitompul@gmail.com,gmail.com,2015-12-01 20:42:11.606,2015-12-12 22:35:15.569310,2015-12-19 19:28:08.809,2015-12-22 02:52:27.249,1000000.0,IDR,Ovo,Success
400,Edi Suryatmi,edisuryatmi@gmail.com,gmail.com,2021-07-07 17:21:42.407,2021-07-29 16:38:06.052542,2021-08-02 22:27:28.713,2021-08-11 18:12:59.252,7000000.0,IDR,BNI,Success
